# --------------------------------------------------------------------
# DATA PRODUCT
#
# NOAA Greenhouse Gas Marine Boundary Layer Reference
#
# Atmospheric methane mole fractions derived
# from the NOAA GML Carbon Cycle Cooperative Global Air
# Sampling Network.
#
# CH4 data in this file are on the X2004A scale.
#
# Reference produced by gml.noaa.gov/ccgg/GHGreference/.
#
# File Creation: 2024-04-16T07:38:25
#
# --------------------------------------------------------------------
# DATA SOURCE AND CONTACTS
#
# National Oceanic and Atmospheric Administration (NOAA)
# Global Monitoring Laboratory (GML)
# Carbon Cycle Greenhouse Gases (CCGG)
#
# Correspondence concerning these data should be directed to:
#
# Xin Lan
# NOAA Global Monitoring Laboratory
# 325 Broadway, GML-1
# Boulder, CO  80305
# U.S.A.
#
# email:    Xin.Lan@noaa.gov
#
# --------------------------------------------------------------------
# USE OF DATA
#
# These data are made freely available to the public and the
# scientific community in the belief that their wide dissemination
# will lead to greater understanding and new scientific insights.
# The availability of these data does not constitute publication
# of the data.  NOAA relies on the ethics and integrity of the user to
# assure that GML receives fair credit for their work.  If the data
# are obtained for potential use in a publication or presentation,
# GML should be informed at the outset of the nature of this work.
# If the GML data are essential to the work, or if an important
# result or conclusion depends on the GML data, co-authorship
# may be appropriate.  This should be discussed at an early stage in
# the work.  Manuscripts using the GML data should be sent to GML
# for review before they are submitted for publication so we can
# insure that the quality and limitations of the data are accurately
# represented.
#
# --------------------------------------------------------------------
# CITATION
#
# Please reference these data as
#
#   Lan, X., Tans, P., Thoning, K., & NOAA Global Monitoring Laboratory. (2023).
#   NOAA Greenhouse Gas Marine Boundary Layer Reference - CH4. [Data set]. NOAA GML.
#   https://doi.org/10.15138/TJPQ-0D69
#
# --------------------------------------------------------------------
# PRODUCT CONSTRAINTS
#
#            Date Range: 2000-01-01, 2023-01-01
# Degree Latitude Range: -5.0000, 5.0000
#   Sine Latitude Range: -0.087156, 0.087156
#
# --------------------------------------------------------------------
# NOAA GREENHOUSE GAS MBL ZONAL REFERENCE
#
# year month day decimal_date value uncertainty
2010 05 17   2010.375000   1770.2049      5.1837
2010 05 25   2010.395833   1769.5683      5.4221
2010 06 02   2010.416667   1769.3455      5.4894
2010 06 09   2010.437500   1769.4948      5.2140
2010 06 17   2010.458333   1769.7576      4.6746
2010 06 24   2010.479167   1770.0866      3.9547
2010 07 02   2010.500000   1770.3358      3.1149
2010 07 10   2010.520833   1770.4982      2.4008
2010 07 17   2010.541667   1770.5987      1.7122
2010 07 25   2010.562500   1770.6871      1.2510
2010 08 01   2010.583333   1770.7718      1.0252
2010 08 09   2010.604167   1770.7782      0.9713
2010 08 17   2010.625000   1771.0298      0.9684
2010 08 24   2010.645833   1771.3008      0.9828
2010 09 01   2010.666667   1771.7517      1.0233
2010 09 08   2010.687500   1772.6546      1.3515
2010 09 16   2010.708333   1773.2606      1.4882
2010 09 24   2010.729167   1773.9293      1.6474
2010 10 01   2010.750000   1774.7003      1.8406
2010 10 09   2010.770833   1775.6084      2.0676
2010 10 16   2010.791667   1776.6716      2.3223
2010 10 24   2010.812500   1777.9537      2.5962
2010 11 01   2010.833333   1779.3546      2.8984
2010 11 08   2010.854167   1780.7468      3.2080
2010 11 16   2010.875000   1781.9987      3.5146
2010 11 23   2010.895833   1782.9119      3.7930
2010 12 01   2010.916667   1779.9633      3.6254
2010 12 09   2010.937500   1778.4214      4.9167
2010 12 16   2010.958333   1777.3591      5.0220
2010 12 24   2010.979167   1775.7664      4.8313
2011 01 01   2011.000000   1773.4327      4.3465
2011 01 08   2011.020833   1771.6676      3.8837
2011 01 16   2011.041667   1770.2733      3.4167
2011 01 23   2011.062500   1769.5110      3.0096
2011 01 31   2011.083333   1769.5204      2.7055
2011 02 08   2011.104167   1771.9444      3.3073
2011 02 15   2011.125000   1772.9372      2.9568
2011 02 23   2011.145833   1774.0409      2.0555
2011 03 02   2011.166667   1775.5780      1.6826
2011 03 10   2011.187500   1776.9531      1.5364
2011 03 18   2011.208333   1777.9812      1.6777
2011 03 25   2011.229167   1778.5815      1.9549
2011 04 02   2011.250000   1778.8706      2.2276
2011 04 09   2011.270833   1783.0295      3.5008
2011 04 17   2011.291667   1782.9433      3.4109
2011 04 25   2011.312500   1782.5687      3.0575
2011 05 02   2011.333333   1782.0588      2.5434
2011 05 10   2011.354167   1781.4480      2.0333
2011 05 17   2011.375000   1780.6494      1.6221
2011 05 25   2011.395833   1779.7137      1.6330
2011 06 02   2011.416667   1778.6568      2.0030
2011 06 09   2011.437500   1777.6781      2.4595
2011 06 17   2011.458333   1776.8300      2.8129
2011 06 24   2011.479167   1776.3349      2.9591
2011 07 02   2011.500000   1776.0354      2.8826
2011 07 10   2011.520833   1776.0412      2.6436
2011 07 17   2011.541667   1776.3915      2.3001
2011 07 25   2011.562500   1776.9341      1.9031
2011 08 01   2011.583333   1777.4804      1.5619
2011 08 09   2011.604167   1777.9526      1.3414
2011 08 17   2011.625000   1778.2199      1.2738
2011 08 24   2011.645833   1778.2077      1.3574
2011 09 01   2011.666667   1778.0879      1.5447
2011 09 08   2011.687500   1777.9148      1.7591
2011 09 16   2011.708333   1777.8035      1.9386
2011 09 24   2011.729167   1778.0432      2.0568
2011 10 01   2011.750000   1778.6366      2.1428
2011 10 09   2011.770833   1779.5891      2.2503
2011 10 16   2011.791667   1780.8863      2.5399
2011 10 24   2011.812500   1782.4866      2.9559
2011 11 01   2011.833333   1784.1644      3.4227
2011 11 08   2011.854167   1785.8122      3.8935
2011 11 16   2011.875000   1785.2661      4.1287
2011 11 23   2011.895833   1786.0040      4.1980
2011 12 01   2011.916667   1786.3604      4.1480
2011 12 09   2011.937500   1786.2787      4.0033
2011 12 16   2011.958333   1785.9952      3.8255
2011 12 24   2011.979167   1785.5326      3.7012
2012 01 01   2012.000000   1784.3355      4.1942
2012 01 08   2012.020833   1784.8638      4.2111
2012 01 16   2012.041667   1786.1326      2.5985
2012 01 23   2012.062500   1787.6121      2.6850
2012 01 31   2012.083333   1789.4537      3.0818
2012 02 08   2012.104167   1791.6142      3.6862
2012 02 15   2012.125000   1793.9103      4.3141
2012 02 23   2012.145833   1796.4527      4.5263
2012 03 02   2012.166667   1797.9490      4.5191
2012 03 09   2012.187500   1798.5541      4.0995
2012 03 17   2012.208333   1797.9317      3.3413
2012 03 24   2012.229167   1796.2930      2.3835
2012 04 01   2012.250000   1793.8180      1.7879
2012 04 09   2012.270833   1790.7846      2.3438
2012 04 16   2012.291667   1787.5046      3.4980
2012 04 24   2012.312500   1784.2680      4.5807
2012 05 01   2012.333333   1787.5794      3.3526
2012 05 09   2012.354167   1785.6114      3.4194
2012 05 17   2012.375000   1783.6714      3.4048
2012 05 24   2012.395833   1782.0000      3.3337
2012 06 01   2012.416667   1780.7661      3.2442
2012 06 09   2012.437500   1780.0923      3.1584
2012 06 16   2012.458333   1780.0089      3.1008
2012 06 24   2012.479167   1780.4395      3.0859
2012 07 02   2012.500000   1781.2240      3.1114
2012 07 09   2012.520833   1782.1595      3.1443
2012 07 17   2012.541667   1781.4604      3.1355
2012 07 24   2012.562500   1782.4971      2.9909
2012 08 01   2012.583333   1783.1160      2.8140
2012 08 09   2012.604167   1783.3405      2.6714
2012 08 16   2012.625000   1783.2683      2.6864
2012 08 24   2012.645833   1783.0657      2.9095
2012 09 01   2012.666667   1783.9612      3.2639
2012 09 08   2012.687500   1783.8883      3.6082
2012 09 16   2012.708333   1783.8712      3.8369
2012 09 23   2012.729167   1783.9659      3.9244
2012 10 01   2012.750000   1784.2521      3.9167
2012 10 09   2012.770833   1784.8218      3.8974
2012 10 16   2012.791667   1785.7562      3.9391
2012 10 24   2012.812500   1787.0799      4.0579
2012 10 31   2012.833333   1791.6903      4.1168
2012 11 08   2012.854167   1793.5053      4.2107
2012 11 16   2012.875000   1795.0455      4.1950
2012 11 23   2012.895833   1796.2106      4.0959
2012 12 01   2012.916667   1796.9626      3.9573
2012 12 09   2012.937500   1794.6006      3.9225
2012 12 16   2012.958333   1794.5050      3.7743
2012 12 24   2012.979167   1794.1148      3.6626
2013 01 01   2013.000000   1793.7366      3.5840
2013 01 08   2013.020833   1793.3598      3.5829
2013 01 16   2013.041667   1793.1972      3.5988
2013 01 23   2013.062500   1793.3033      3.5866
2013 01 31   2013.083333   1793.6612      3.5174
2013 02 08   2013.104167   1794.4320      3.4290
2013 02 15   2013.125000   1795.2814      3.3187
2013 02 23   2013.145833   1796.1323      3.2089
2013 03 02   2013.166667   1796.9340      3.0911
2013 03 10   2013.187500   1797.6588      2.9330
2013 03 18   2013.208333   1798.2735      2.7183
2013 03 25   2013.229167   1798.7364      2.4687
2013 04 02   2013.250000   1798.9868      2.2393
2013 04 09   2013.270833   1798.9459      2.0866
2013 04 17   2013.291667   1798.5536      2.0427
2013 04 25   2013.312500   1797.7909      2.1346
2013 05 02   2013.333333   1796.7980      2.4049
2013 05 10   2013.354167   1795.5364      2.8026
2013 05 17   2013.375000   1794.1529      3.2489
2013 05 25   2013.395833   1792.8057      3.6401
2013 06 02   2013.416667   1791.6434      3.8885
2013 06 09   2013.437500   1790.8042      3.9615
2013 06 17   2013.458333   1790.3692      3.8757
2013 06 24   2013.479167   1790.2850      3.3262
2013 07 02   2013.500000   1790.4740      3.1647
2013 07 10   2013.520833   1790.9902      3.0446
2013 07 17   2013.541667   1791.6220      2.9941
2013 07 25   2013.562500   1792.1466      3.0003
2013 08 01   2013.583333   1792.3784      3.0220
2013 08 09   2013.604167   1792.2150      3.0137
2013 08 17   2013.625000   1791.6673      2.9468
2013 08 24   2013.645833   1790.8082      2.8136
2013 09 01   2013.666667   1789.7601      2.6330
2013 09 08   2013.687500   1788.6683      2.4428
2013 09 16   2013.708333   1787.6646      2.2714
2013 09 24   2013.729167   1786.8589      2.1326
2013 10 01   2013.750000   1786.3199      2.0336
2013 10 09   2013.770833   1786.1417      1.9917
2013 10 16   2013.791667   1786.3300      2.0479
2013 10 24   2013.812500   1786.8787      2.2270
2013 11 01   2013.833333   1787.7533      2.5076
2013 11 08   2013.854167   1788.8530      2.8327
2013 11 16   2013.875000   1790.0523      3.1448
2013 11 23   2013.895833   1791.2227      3.3944
2013 12 01   2013.916667   1792.2712      3.5464
2013 12 09   2013.937500   1793.1458      3.5814
2013 12 16   2013.958333   1793.8441      3.5016
2013 12 24   2013.979167   1794.3882      3.3419
2014 01 01   2014.000000   1795.3335      3.1925
2014 01 08   2014.020833   1795.6038      3.0566
2014 01 16   2014.041667   1795.5773      2.9423
2014 01 23   2014.062500   1795.1523      2.8218
2014 01 31   2014.083333   1794.2160      2.8250
2014 02 08   2014.104167   1792.8567      3.2746
2014 02 15   2014.125000   1791.3015      4.2714
2014 02 23   2014.145833   1789.9328      5.5126
2014 03 02   2014.166667   1789.0930      6.6209
2014 03 10   2014.187500   1789.1285      7.2683
2014 03 18   2014.208333   1790.1652      7.2755
2014 03 25   2014.229167   1792.0734      6.6372
2014 04 02   2014.250000   1794.4864      5.5332
2014 04 09   2014.270833   1796.8862      4.2664
2014 04 17   2014.291667   1798.7486      3.1974
2014 04 25   2014.312500   1799.6706      2.5959
2014 05 02   2014.333333   1799.5354      2.4309
2014 05 10   2014.354167   1798.5874      2.4350
2014 05 17   2014.375000   1797.2212      2.4684
2014 05 25   2014.395833   1795.8939      2.5088
2014 06 02   2014.416667   1794.9801      2.5382
2014 06 09   2014.437500   1794.6762      2.5213
2014 06 17   2014.458333   1794.9776      2.4533
2014 06 24   2014.479167   1795.7187      2.3773
2014 07 02   2014.500000   1796.6571      2.3490
2014 07 10   2014.520833   1797.5611      2.3902
2014 07 17   2014.541667   1798.2814      2.4805
2014 07 25   2014.562500   1798.7526      2.5906
2014 08 01   2014.583333   1799.0096      2.7054
2014 08 09   2014.604167   1799.1187      2.8189
2014 08 17   2014.625000   1799.1223      2.9182
2014 08 24   2014.645833   1799.0206      2.9764
2014 09 01   2014.666667   1798.7888      2.9703
2014 09 08   2014.687500   1798.3991      2.8931
2014 09 16   2014.708333   1797.8558      2.7545
2014 09 24   2014.729167   1797.2236      2.5815
2014 10 01   2014.750000   1796.6118      2.4045
2014 10 09   2014.770833   1796.1741      2.2731
2014 10 16   2014.791667   1796.0635      2.2143
2014 10 24   2014.812500   1796.5302      2.2312
2014 11 01   2014.833333   1797.3274      2.3331
2014 11 08   2014.854167   1798.5327      2.4720
2014 11 16   2014.875000   1799.9596      2.6536
2014 11 23   2014.895833   1802.1540      3.7210
2014 12 01   2014.916667   1803.6215      4.4462
2014 12 09   2014.937500   1804.4776      5.2384
2014 12 16   2014.958333   1804.5693      5.9978
2014 12 24   2014.979167   1804.1480      6.5194
2015 01 01   2015.000000   1809.5394      5.5442
2015 01 08   2015.020833   1809.1037      5.3736
2015 01 16   2015.041667   1808.8805      4.9585
2015 01 23   2015.062500   1809.0240      4.3901
2015 01 31   2015.083333   1809.6600      3.8087
2015 02 08   2015.104167   1810.8153      3.3344
2015 02 15   2015.125000   1812.1316      2.9647
2015 02 23   2015.145833   1813.2229      2.6276
2015 03 02   2015.166667   1813.8961      2.1973
2015 03 10   2015.187500   1813.7958      1.6414
2015 03 18   2015.208333   1812.7431      1.4071
2015 03 25   2015.229167   1811.2293      2.1794
2015 04 02   2015.250000   1809.4386      3.4650
2015 04 09   2015.270833   1807.6020      4.8283
2015 04 17   2015.291667   1806.5066      5.6457
2015 04 25   2015.312500   1805.4237      6.2897
2015 05 02   2015.333333   1804.5882      6.5169
2015 05 10   2015.354167   1804.0354      6.3439
2015 05 17   2015.375000   1803.7018      5.8147
2015 05 25   2015.395833   1803.3455      5.2047
2015 06 02   2015.416667   1803.0118      4.6336
2015 06 09   2015.437500   1802.7500      4.1711
2015 06 17   2015.458333   1802.6171      3.8299
2015 06 24   2015.479167   1802.7261      3.3373
2015 07 02   2015.500000   1803.0730      3.1150
2015 07 10   2015.520833   1803.6425      3.0096
2015 07 17   2015.541667   1804.3562      2.9792
2015 07 25   2015.562500   1805.0907      2.9772
2015 08 01   2015.583333   1805.8001      2.9978
2015 08 09   2015.604167   1806.3955      3.0432
2015 08 17   2015.625000   1806.7184      3.1186
2015 08 24   2015.645833   1806.7706      3.2493
2015 09 01   2015.666667   1806.6482      3.3563
2015 09 08   2015.687500   1806.3081      3.2969
2015 09 16   2015.708333   1805.8902      3.0746
2015 09 24   2015.729167   1805.6524      2.6678
2015 10 01   2015.750000   1805.5844      2.1991
2015 10 09   2015.770833   1805.7744      1.8605
2015 10 16   2015.791667   1806.3242      1.7197
2015 10 24   2015.812500   1807.1609      1.6873
2015 11 01   2015.833333   1808.1843      1.6712
2015 11 08   2015.854167   1809.4874      1.6889
2015 11 16   2015.875000   1810.8872      2.5273
2015 11 23   2015.895833   1812.5112      2.8080
2015 12 01   2015.916667   1814.4235      3.4192
2015 12 09   2015.937500   1816.6035      3.9791
2015 12 16   2015.958333   1818.9893      4.4334
2015 12 24   2015.979167   1821.6907      4.7141
2016 01 01   2016.000000   1822.7663      4.2083
2016 01 08   2016.020833   1825.4795      4.1031
2016 01 16   2016.041667   1828.0011      3.7863
2016 01 23   2016.062500   1830.2299      3.3238
2016 01 31   2016.083333   1831.7928      2.8582
2016 02 08   2016.104167   1832.8832      2.6343
2016 02 15   2016.125000   1833.6046      2.7194
2016 02 23   2016.145833   1833.9798      2.8923
2016 03 02   2016.166667   1834.1523      2.8842
2016 03 09   2016.187500   1834.2343      2.7441
2016 03 17   2016.208333   1834.1539      2.5373
2016 03 24   2016.229167   1833.8034      2.3220
2016 04 01   2016.250000   1832.7619      2.0493
2016 04 09   2016.270833   1831.0184      1.7760
2016 04 16   2016.291667   1828.6096      1.6781
2016 04 24   2016.312500   1825.5878      1.9454
2016 05 01   2016.333333   1822.1370      2.2729
2016 05 09   2016.354167   1819.3795      2.6926
2016 05 17   2016.375000   1817.1385      2.9030
2016 05 24   2016.395833   1815.6485      2.9127
2016 06 01   2016.416667   1815.2666      2.5525
2016 06 09   2016.437500   1815.5599      2.4399
2016 06 16   2016.458333   1816.3850      2.2796
2016 06 24   2016.479167   1817.4335      2.2554
2016 07 02   2016.500000   1818.3257      2.3292
2016 07 09   2016.520833   1818.7411      2.4239
2016 07 17   2016.541667   1818.7228      2.4747
2016 07 24   2016.562500   1818.2712      2.4520
2016 08 01   2016.583333   1817.4820      2.3630
2016 08 09   2016.604167   1816.7039      2.2065
2016 08 16   2016.625000   1816.0337      2.0112
2016 08 24   2016.645833   1815.5330      1.8425
2016 09 01   2016.666667   1815.3169      1.7281
2016 09 08   2016.687500   1815.2944      1.7169
2016 09 16   2016.708333   1815.3368      1.8426
2016 09 23   2016.729167   1815.4129      2.0908
2016 10 01   2016.750000   1815.4472      2.4306
2016 10 09   2016.770833   1815.3512      2.8134
2016 10 16   2016.791667   1815.4006      3.1451
2016 10 24   2016.812500   1815.4581      3.2576
2016 10 31   2016.833333   1815.6275      3.2268
2016 11 08   2016.854167   1816.0508      3.0627
2016 11 16   2016.875000   1816.8066      2.8285
2016 11 23   2016.895833   1817.9246      2.6994
2016 12 01   2016.916667   1819.3998      2.7830
2016 12 09   2016.937500   1821.3868      3.0133
2016 12 16   2016.958333   1823.8250      3.2375
2016 12 24   2016.979167   1826.8807      3.6138
2017 01 01   2017.000000   1832.9079      3.7757
2017 01 08   2017.020833   1836.0235      3.5938
2017 01 16   2017.041667   1838.6283      3.4724
2017 01 23   2017.062500   1840.6192      3.5742
2017 01 31   2017.083333   1842.0860      3.9384
2017 02 08   2017.104167   1842.8265      4.3050
2017 02 15   2017.125000   1842.8588      4.5440
2017 02 23   2017.145833   1842.6337      4.6254
2017 03 02   2017.166667   1842.3583      4.5477
2017 03 10   2017.187500   1842.0777      4.3754
2017 03 18   2017.208333   1842.1110      4.1493
2017 03 25   2017.229167   1842.4246      3.8719
2017 04 02   2017.250000   1842.8342      3.5553
2017 04 09   2017.270833   1842.9806      3.2137
2017 04 17   2017.291667   1842.5104      2.8516
2017 04 25   2017.312500   1841.1910      2.5392
2017 05 02   2017.333333   1838.9264      2.3124
2017 05 10   2017.354167   1835.7891      2.2261
2017 05 17   2017.375000   1832.0380      2.2926
2017 05 25   2017.395833   1828.2325      2.4535
2017 06 02   2017.416667   1821.7900      3.9355
2017 06 09   2017.437500   1820.0930      3.6102
2017 06 17   2017.458333   1820.9532      2.5962
2017 06 24   2017.479167   1820.8805      2.4057
2017 07 02   2017.500000   1827.3608      4.7193
2017 07 10   2017.520833   1829.1604      5.2831
2017 07 17   2017.541667   1830.3512      5.2763
2017 07 25   2017.562500   1831.1929      5.1154
2017 08 01   2017.583333   1831.5719      4.7870
2017 08 09   2017.604167   1831.4449      4.3382
2017 08 17   2017.625000   1830.8591      3.8654
2017 08 24   2017.645833   1829.9578      3.4757
2017 09 01   2017.666667   1825.9448      3.9017
2017 09 08   2017.687500   1824.9917      3.9521
2017 09 16   2017.708333   1827.2704      3.0935
2017 09 24   2017.729167   1827.0916      3.1814
2017 10 01   2017.750000   1827.4667      3.3153
2017 10 09   2017.770833   1828.3025      3.4685
2017 10 16   2017.791667   1829.4106      3.5931
2017 10 24   2017.812500   1830.5612      3.6500
2017 11 01   2017.833333   1831.5289      3.6215
2017 11 08   2017.854167   1832.1577      3.5335
2017 11 16   2017.875000   1832.3483      3.3672
2017 11 23   2017.895833   1832.1864      3.1552
2017 12 01   2017.916667   1828.5019      4.3962
2017 12 09   2017.937500   1828.6869      3.6774
2017 12 16   2017.958333   1828.8971      2.9963
2017 12 24   2017.979167   1829.2263      2.5290
2018 01 01   2018.000000   1829.7149      2.4618
2018 01 08   2018.020833   1830.4007      2.7044
2018 01 16   2018.041667   1831.2114      3.0392
2018 01 23   2018.062500   1832.0588      3.2694
2018 01 31   2018.083333   1832.6610      3.1013
2018 02 08   2018.104167   1833.3105      3.0841
2018 02 15   2018.125000   1833.6258      3.0406
2018 02 23   2018.145833   1833.6901      3.1091
2018 03 02   2018.166667   1833.3975      3.4221
2018 03 10   2018.187500   1832.7527      3.9812
2018 03 18   2018.208333   1831.8581      4.6679
2018 03 25   2018.229167   1830.8247      5.3595
2018 04 02   2018.250000   1829.7798      5.9775
2018 04 09   2018.270833   1828.8233      6.4873
2018 04 17   2018.291667   1828.0430      6.8967
2018 04 25   2018.312500   1827.5346      7.2304
2018 05 02   2018.333333   1827.3712      7.5034
2018 05 10   2018.354167   1827.6137      7.7023
2018 05 17   2018.375000   1828.2954      7.7884
2018 05 25   2018.395833   1829.4065      7.7255
2018 06 02   2018.416667   1830.8795      7.4920
2018 06 09   2018.437500   1832.5575      7.0907
2018 06 17   2018.458333   1834.2225      6.5676
2018 06 24   2018.479167   1835.6533      5.9948
2018 07 02   2018.500000   1836.6591      5.4604
2018 07 10   2018.520833   1837.0765      5.0399
2018 07 17   2018.541667   1837.0430      4.8042
2018 07 25   2018.562500   1836.6253      4.7396
2018 08 01   2018.583333   1836.0462      4.7833
2018 08 09   2018.604167   1835.5407      4.8400
2018 08 17   2018.625000   1835.2837      4.8122
2018 08 24   2018.645833   1835.3318      4.6338
2018 09 01   2018.666667   1835.5866      4.2954
2018 09 08   2018.687500   1835.8244      3.8867
2018 09 16   2018.708333   1835.8232      3.6216
2018 09 24   2018.729167   1835.4436      3.7690
2018 10 01   2018.750000   1834.6722      4.3912
2018 10 09   2018.770833   1833.6412      5.2799
2018 10 16   2018.791667   1832.5913      6.1747
2018 10 24   2018.812500   1831.8034      6.8921
2018 11 01   2018.833333   1831.5065      7.3394
2018 11 08   2018.854167   1831.8469      7.4333
2018 11 16   2018.875000   1832.8022      7.1657
2018 11 23   2018.895833   1834.2278      6.5490
2018 12 01   2018.916667   1835.8770      5.6448
2018 12 09   2018.937500   1837.4480      4.5840
2018 12 16   2018.958333   1838.7174      3.5266
2018 12 24   2018.979167   1839.5637      2.6782
2019 01 01   2019.000000   1839.9124      2.2204
2019 01 08   2019.020833   1840.0467      2.0974
2019 01 16   2019.041667   1840.0511      2.0650
2019 01 23   2019.062500   1840.1801      1.9178
2019 01 31   2019.083333   1840.6949      1.5887
2019 02 08   2019.104167   1841.7944      1.1191
2019 02 15   2019.125000   1843.5578      0.6844
2019 02 23   2019.145833   1845.9008      0.8744
2019 03 02   2019.166667   1848.5146      1.5033
2019 03 10   2019.187500   1850.9688      2.1100
2019 03 18   2019.208333   1852.8026      2.4965
2019 03 25   2019.229167   1853.5972      2.5509
2019 04 02   2019.250000   1853.0896      2.2820
2019 04 09   2019.270833   1851.2466      1.9544
2019 04 17   2019.291667   1848.2981      2.2562
2019 04 25   2019.312500   1844.6747      3.3244
2019 05 02   2019.333333   1841.0152      4.5810
2019 05 10   2019.354167   1837.9785      5.6145
2019 05 17   2019.375000   1836.0929      6.1946
2019 05 25   2019.395833   1835.7459      6.1944
2019 06 02   2019.416667   1836.8125      5.7223
2019 06 09   2019.437500   1838.9844      4.9709
2019 06 17   2019.458333   1841.7736      4.2116
2019 06 24   2019.479167   1844.4804      3.6927
2019 07 02   2019.500000   1846.8194      3.5675
2019 07 10   2019.520833   1848.3788      3.6950
2019 07 17   2019.541667   1849.0043      3.8486
2019 07 25   2019.562500   1848.7282      3.8750
2019 08 01   2019.583333   1847.7265      3.7404
2019 08 09   2019.604167   1846.2588      3.5061
2019 08 17   2019.625000   1844.6076      3.2955
2019 08 24   2019.645833   1843.0354      3.2310
2019 09 01   2019.666667   1841.7297      3.3501
2019 09 08   2019.687500   1840.8106      3.6132
2019 09 16   2019.708333   1840.3010      3.9576
2019 09 24   2019.729167   1840.1448      4.3641
2019 10 01   2019.750000   1840.2288      4.8442
2019 10 09   2019.770833   1840.4065      5.3812
2019 10 16   2019.791667   1840.5323      5.8934
2019 10 24   2019.812500   1840.5214      6.2711
2019 11 01   2019.833333   1840.3727      6.4323
2019 11 08   2019.854167   1840.1855      6.3420
2019 11 16   2019.875000   1840.2688      6.0382
2019 11 23   2019.895833   1840.5469      5.5134
2019 12 01   2019.916667   1841.3221      4.8678
2019 12 09   2019.937500   1842.6383      4.1527
2019 12 16   2019.958333   1844.3932      3.4105
2019 12 24   2019.979167   1846.3799      2.7016
2020 01 01   2020.000000   1849.2551      2.1071
2020 01 08   2020.020833   1850.4453      1.8388
2020 01 16   2020.041667   1851.2069      1.9081
2020 01 23   2020.062500   1850.4437      2.7397
2020 01 31   2020.083333   1849.9269      2.3929
2020 02 08   2020.104167   1849.5736      1.7839
2020 02 15   2020.125000   1849.6294      1.0962
2020 02 23   2020.145833   1850.3015      0.8759
2020 03 02   2020.166667   1851.7113      1.4038
2020 03 09   2020.187500   1853.8361      2.0383
2020 03 17   2020.208333   1857.0318      2.9195
2020 03 24   2020.229167   1860.1194      3.4194
2020 04 01   2020.250000   1860.8636      3.1093
2020 04 09   2020.270833   1862.7435      3.4413
2020 04 16   2020.291667   1864.2080      3.7506
2020 04 24   2020.312500   1865.2128      3.9388
2020 05 01   2020.333333   1865.7541      3.9665
2020 05 09   2020.354167   1865.9060      3.8713
2020 05 17   2020.375000   1865.8226      3.7462
2020 05 24   2020.395833   1865.6401      3.6762
2020 06 01   2020.416667   1865.4674      3.6764
2020 06 09   2020.437500   1866.8334      4.2041
2020 06 16   2020.458333   1866.3549      4.0541
2020 06 24   2020.479167   1866.0974      3.9599
2020 07 02   2020.500000   1865.1992      4.0986
2020 07 09   2020.520833   1865.1314      4.2066
2020 07 17   2020.541667   1864.9861      4.4413
2020 07 24   2020.562500   1864.6781      4.7386
2020 08 01   2020.583333   1864.1654      4.9810
2020 08 09   2020.604167   1863.4930      5.0492
2020 08 16   2020.625000   1863.7330      4.5097
2020 08 24   2020.645833   1862.9490      3.9289
2020 09 01   2020.666667   1862.2991      3.1008
2020 09 08   2020.687500   1861.9142      2.0915
2020 09 16   2020.708333   1861.8652      0.9890
2020 09 23   2020.729167   1862.1385      0.4225
2020 10 01   2020.750000   1862.6403      1.4200
2020 10 09   2020.770833   1863.2238      2.3747
2020 10 16   2020.791667   1863.7466      3.0803
2020 10 24   2020.812500   1864.1186      3.4482
2020 10 31   2020.833333   1864.3412      3.4323
2020 11 08   2020.854167   1864.4990      3.0407
2020 11 16   2020.875000   1865.3120      3.4080
2020 11 23   2020.895833   1865.3588      1.9682
2020 12 01   2020.916667   1865.5764      0.9128
2020 12 09   2020.937500   1865.9202      1.8539
2020 12 16   2020.958333   1866.2555      3.0998
2020 12 24   2020.979167   1866.4060      3.9863
2021 01 01   2021.000000   1866.1415      4.3576
2021 01 08   2021.020833   1865.5909      4.2914
2021 01 16   2021.041667   1864.7447      3.8343
2021 01 23   2021.062500   1863.8213      3.1255
2021 01 31   2021.083333   1863.0769      2.3384
2021 02 08   2021.104167   1862.7483      1.6536
2021 02 15   2021.125000   1863.0277      1.2173
2021 02 23   2021.145833   1864.0230      1.0316
2021 03 02   2021.166667   1865.6368      0.9350
2021 03 10   2021.187500   1867.6402      0.8704
2021 03 18   2021.208333   1869.9087      0.8884
2021 03 25   2021.229167   1872.1390      1.0011
2021 04 02   2021.250000   1874.1432      1.1556
2021 04 09   2021.270833   1875.8053      1.3038
2021 04 17   2021.291667   1877.0806      1.4321
2021 04 25   2021.312500   1877.9647      1.5581
2021 05 02   2021.333333   1878.5386      1.7104
2021 05 10   2021.354167   1878.8907      1.9084
2021 05 17   2021.375000   1879.2401      2.1274
2021 05 25   2021.395833   1879.8220      2.7843
2021 06 02   2021.416667   1879.8369      2.9242
2021 06 09   2021.437500   1879.7527      2.8654
2021 06 17   2021.458333   1879.5493      2.5939
2021 06 24   2021.479167   1879.2147      2.1650
2021 07 02   2021.500000   1878.7685      1.6936
2021 07 10   2021.520833   1878.2716      1.3328
2021 07 17   2021.541667   1877.7390      1.1967
2021 07 25   2021.562500   1877.4244      1.3688
2021 08 01   2021.583333   1877.4667      1.8303
2021 08 09   2021.604167   1877.9688      2.5031
2021 08 17   2021.625000   1878.2050      3.2889
